application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
3362,Male,False,3.54,Business,Asian,730.0,2.0,Technology,
3363,Male,False,3.18,STEM,Hispanic,670.0,1.0,Consulting,
3364,Female,False,3.45,Business,Asian,720.0,0.0,,Admit
3365,Male,True,3.38,STEM,,680.0,3.0,Investment Banking,Waitlist
3366,Male,True,3.25,Business,,570.0,3.0,Consulting,
3367,Male,True,3.24,Business,,670.0,2.0,Health Care,
3368,Female,False,3.3,Business,Black,570.0,2.0,Consulting,
3369,Female,False,3.27,Humanities,White,620.0,1.0,Consulting,
3370,Female,False,3.18,Humanities,White,620.0,3.0,Health Care,
3371,Female,False,3.14,STEM,Black,630.0,2.0,Consulting,
3372,Male,False,3.22,Business,Black,600.0,2.0,Technology,
3373,Male,True,3.37,STEM,,700.0,2.0,Financial Services,
3374,Female,True,3.28,STEM,,630.0,3.0,Consulting,
3375,Female,False,3.24,Business,Black,630.0,1.0,Health Care,
3376,Male,False,3.22,Business,Black,710.0,2.0,Other,
3377,Male,False,3.33,Humanities,White,700.0,3.0,Consulting,Admit
3378,Male,False,3.4,STEM,Asian,650.0,1.0,CPG,
3379,Male,False,3.33,Business,White,700.0,3.0,Consulting,
3380,Female,True,3.26,Humanities,,640.0,1.0,Financial Services,
3381,Male,False,3.22,Humanities,Asian,600.0,3.0,Technology,
3382,Male,False,3.31,Humanities,Asian,640.0,1.0,Consulting,
3383,Male,False,3.24,Humanities,Black,570.0,3.0,Financial Services,
3384,Male,False,3.08,Business,Asian,630.0,3.0,Financial Services,
3385,Male,True,3.36,Humanities,,670.0,3.0,Consulting,
3386,Male,True,3.26,Business,,700.0,4.0,Investment Management,
3387,Male,True,3.09,Humanities,,730.0,2.0,PE/VC,
3388,Female,False,3.41,STEM,Asian,660.0,3.0,Consulting,Admit
3389,Male,False,3.13,STEM,White,640.0,1.0,PE/VC,
3390,Female,True,3.36,Business,,610.0,2.0,Technology,
3391,Male,False,3.07,Humanities,Asian,630.0,2.0,CPG,
3392,Female,False,3.43,STEM,White,710.0,1.0,CPG,
3393,Female,False,3.5,Humanities,White,760.0,4.0,Investment Banking,
3394,Female,False,3.16,Humanities,Hispanic,590.0,3.0,Nonprofit/Gov,
3395,Female,False,3.28,Humanities,White,650.0,1.0,Consulting,
3396,Male,False,2.93,Humanities,White,600.0,3.0,Consulting,
3397,Male,False,3.47,STEM,Black,590.0,-0.0,,
3398,Male,False,3.22,Humanities,Asian,660.0,1.0,Consulting,
3399,Female,True,3.38,Humanities,,700.0,3.0,Technology,
3400,Male,False,3.37,Humanities,Black,660.0,3.0,Financial Services,
3401,Male,False,3.28,Humanities,White,660.0,4.0,Financial Services,
3402,Male,False,3.27,Humanities,Black,730.0,2.0,Health Care,
3403,Female,False,3.39,Humanities,White,640.0,3.0,Investment Banking,
3404,Male,False,3.08,Humanities,White,580.0,2.0,Nonprofit/Gov,
3405,Male,False,3.12,STEM,Hispanic,570.0,1.0,Consulting,
3406,Female,False,3.27,Humanities,White,620.0,2.0,Consulting,
3407,Male,False,3.07,STEM,Black,640.0,2.0,Consulting,
3408,Female,False,3.17,STEM,Black,640.0,2.0,Nonprofit/Gov,
3409,Female,True,3.22,Humanities,,710.0,2.0,Consulting,
3410,Male,True,3.2,STEM,,700.0,3.0,Consulting,
3411,Female,False,3.2,Business,Hispanic,640.0,3.0,Nonprofit/Gov,
3412,Male,False,3.05,STEM,White,590.0,1.0,Other,
3413,Male,False,3.01,STEM,Other,590.0,2.0,Real Estate,
3414,Male,False,3.24,Humanities,Asian,650.0,2.0,Consulting,
3415,Male,False,3.53,STEM,Hispanic,700.0,4.0,PE/VC,
3416,Male,False,3.42,Humanities,White,620.0,2.0,Financial Services,
3417,Female,False,3.26,STEM,Asian,600.0,2.0,Consulting,
3418,Male,False,3.21,STEM,White,670.0,4.0,Nonprofit/Gov,
3419,Female,True,3.42,Humanities,,600.0,2.0,Consulting,
3420,Female,True,3.23,Humanities,,580.0,2.0,Investment Management,
3421,Male,False,3.5,Humanities,Asian,660.0,1.0,Technology,Admit
3422,Male,True,3.25,Humanities,,690.0,2.0,Nonprofit/Gov,
3423,Male,False,3.21,Business,Asian,620.0,3.0,Nonprofit/Gov,
3424,Male,True,3.13,Business,,590.0,3.0,Health Care,
3425,Male,True,3.17,Humanities,,630.0,1.0,Nonprofit/Gov,
3426,Male,True,3.51,STEM,,630.0,4.0,Real Estate,
3427,Male,True,3.23,Humanities,,610.0,3.0,Consulting,
3428,Male,True,3.27,STEM,,680.0,3.0,Technology,
3429,Female,True,3.39,Business,,720.0,2.0,PE/VC,Admit
3430,Female,True,3.3,STEM,,660.0,1.0,Consulting,
3431,Female,True,3.17,STEM,,640.0,2.0,Nonprofit/Gov,
3432,Male,False,3.22,Humanities,White,620.0,2.0,Financial Services,
3433,Male,False,3.43,Business,Black,750.0,3.0,Nonprofit/Gov,
3434,Male,True,3.27,STEM,,670.0,3.0,Consulting,
3435,Male,False,3.14,Humanities,Black,630.0,3.0,Investment Management,
3436,Female,True,2.99,STEM,,610.0,2.0,Real Estate,
3437,Female,False,3.57,Humanities,White,630.0,4.0,Consulting,
3438,Female,False,3.39,Business,Asian,670.0,2.0,Health Care,Admit
3439,Male,False,3.32,Business,White,660.0,2.0,Consulting,Admit
3440,Female,True,3.16,Business,,610.0,3.0,Health Care,
3441,Female,False,3.16,Humanities,White,650.0,0.0,,
3442,Male,True,3.14,STEM,,660.0,2.0,Consulting,
3443,Female,True,3.32,Business,,690.0,3.0,PE/VC,
3444,Female,False,3.4,Humanities,Black,670.0,2.0,Technology,
3445,Male,False,3.39,Humanities,White,770.0,0.0,,
3446,Male,False,3.22,Business,Black,590.0,2.0,Health Care,
3447,Male,False,3.25,STEM,Asian,580.0,1.0,Consulting,
3448,Male,True,3.32,Business,,670.0,3.0,Technology,
3449,Male,True,3.17,Humanities,,670.0,3.0,Media/Entertainment,
3450,Male,False,3.15,STEM,White,590.0,1.0,Consulting,
3451,Female,False,3.07,Business,White,570.0,2.0,Nonprofit/Gov,
3452,Male,False,3.08,Humanities,Asian,570.0,1.0,Real Estate,
3453,Male,False,3.26,STEM,Black,630.0,2.0,Nonprofit/Gov,
3454,Male,True,3.17,STEM,,710.0,2.0,Technology,
3455,Male,False,3.45,Business,Black,640.0,3.0,Consulting,
3456,Male,False,3.24,STEM,Black,620.0,2.0,Other,
3457,Male,False,3.49,STEM,Asian,700.0,2.0,Consulting,Admit
3458,Male,False,2.92,Business,White,600.0,2.0,Financial Services,
3459,Female,True,3.37,Humanities,,580.0,0.0,,
3460,Female,False,3.18,STEM,White,650.0,-0.0,,
3461,Male,False,3.26,Humanities,Asian,690.0,3.0,Nonprofit/Gov,
3462,Male,True,3.24,Humanities,,600.0,2.0,Technology,
3463,Male,False,3.22,STEM,Black,670.0,0.0,,Admit
3464,Male,False,3.28,Humanities,Black,610.0,1.0,Consulting,
3465,Male,False,3.22,STEM,Other,680.0,2.0,Consulting,
3466,Male,False,3.33,Business,White,660.0,1.0,Investment Management,Admit
3467,Female,True,3.28,Business,,640.0,2.0,Investment Banking,
3468,Male,False,3.3,Humanities,Black,720.0,2.0,Nonprofit/Gov,
3469,Female,False,3.41,Humanities,White,630.0,2.0,Media/Entertainment,
3470,Male,True,3.25,Business,,690.0,4.0,Investment Banking,Waitlist
3471,Male,False,3.56,STEM,Black,720.0,2.0,PE/VC,Admit
3472,Female,True,3.3,STEM,,730.0,2.0,Technology,
3473,Male,False,3.25,STEM,Asian,630.0,2.0,CPG,
3474,Male,False,3.35,Humanities,Hispanic,680.0,1.0,Technology,
3475,Male,False,3.2,STEM,White,680.0,1.0,Technology,
3476,Male,False,3.22,STEM,Other,650.0,2.0,Nonprofit/Gov,
3477,Male,False,3.45,Humanities,White,710.0,3.0,Consulting,Admit
3478,Male,False,3.21,Business,White,680.0,2.0,Nonprofit/Gov,Admit
3479,Female,True,3.35,STEM,,630.0,2.0,Nonprofit/Gov,
3480,Male,False,3.32,Humanities,White,670.0,2.0,Financial Services,
3481,Female,False,3.21,Humanities,Asian,620.0,4.0,Financial Services,
3482,Male,False,3.23,Business,Hispanic,690.0,2.0,Consulting,Waitlist
3483,Male,True,3.24,Humanities,,630.0,-0.0,,
3484,Male,False,3.2,Humanities,White,650.0,1.0,PE/VC,
3485,Male,True,3.15,Business,,640.0,1.0,Other,
3486,Male,False,3.57,Humanities,White,710.0,2.0,Other,Admit
3487,Male,True,3.25,Humanities,,590.0,1.0,Consulting,
3488,Female,False,3.29,Business,Asian,630.0,2.0,Technology,
3489,Male,False,3.14,Business,White,590.0,3.0,Consulting,
3490,Female,False,3.1,STEM,Asian,670.0,2.0,Technology,
3491,Male,False,3.07,Humanities,White,570.0,3.0,Technology,
3492,Male,False,3.3,Humanities,Hispanic,580.0,3.0,Other,
3493,Female,False,3.37,STEM,Asian,640.0,2.0,Consulting,
3494,Male,True,3.3,Humanities,,620.0,2.0,Health Care,
3495,Male,True,3.39,Humanities,,670.0,3.0,Technology,
3496,Male,True,3.23,Business,,660.0,3.0,Consulting,
3497,Female,True,3.31,Humanities,,700.0,3.0,Investment Banking,
3498,Male,True,3.14,STEM,,600.0,2.0,Investment Banking,
3499,Male,False,3.16,Humanities,White,630.0,2.0,Technology,
3500,Female,False,3.43,Humanities,Hispanic,690.0,1.0,Consulting,Admit
3501,Female,True,2.9,Humanities,,610.0,-0.0,,
3502,Male,False,3.37,Business,Asian,600.0,4.0,Consulting,
3503,Female,False,3.32,Humanities,Asian,680.0,3.0,Nonprofit/Gov,Admit
3504,Male,True,3.28,STEM,,620.0,1.0,Nonprofit/Gov,
3505,Female,False,3.31,STEM,White,690.0,0.0,,
3506,Male,True,3.22,Humanities,,640.0,1.0,Consulting,
3507,Male,False,3.19,Humanities,Hispanic,600.0,2.0,Consulting,
3508,Male,True,3.16,Business,,600.0,3.0,PE/VC,
3509,Female,False,3.45,STEM,White,660.0,2.0,Investment Management,Admit
3510,Female,True,3.35,STEM,,730.0,1.0,Health Care,
3511,Male,False,3.56,Business,White,710.0,1.0,Technology,Admit
3512,Male,False,3.35,Business,Asian,670.0,3.0,Real Estate,Admit
3513,Female,False,3.39,Humanities,Hispanic,680.0,2.0,Technology,Admit
3514,Male,True,3.22,STEM,,600.0,1.0,Technology,
3515,Male,False,3.16,Business,Asian,690.0,3.0,Nonprofit/Gov,
3516,Female,False,3.22,Business,White,670.0,2.0,Health Care,
3517,Female,False,3.4,Business,White,620.0,3.0,PE/VC,
3518,Male,False,3.41,Humanities,White,710.0,2.0,Consulting,Admit
3519,Female,False,3.26,Business,Black,700.0,1.0,Technology,
3520,Female,True,3.27,STEM,,670.0,2.0,Consulting,
3521,Male,False,3.1,Humanities,Black,650.0,1.0,Health Care,
3522,Female,True,3.23,Business,,630.0,3.0,Investment Management,
3523,Male,True,3.3,Business,,660.0,2.0,Consulting,
3524,Male,False,2.99,STEM,Asian,570.0,3.0,Technology,
3525,Male,False,3.04,Humanities,White,640.0,2.0,PE/VC,
3526,Female,False,3.11,Humanities,White,630.0,2.0,PE/VC,
3527,Female,True,3.26,Humanities,,620.0,2.0,Technology,
3528,Female,False,2.98,STEM,White,600.0,2.0,Consulting,
3529,Male,True,3.46,STEM,,680.0,3.0,Nonprofit/Gov,
3530,Female,False,3.13,STEM,White,640.0,1.0,Consulting,
3531,Female,True,3.62,STEM,,680.0,4.0,Technology,Admit
3532,Female,True,3.3,Humanities,,570.0,-0.0,,
3533,Male,False,3.31,Humanities,Black,670.0,2.0,Retail,
3534,Male,False,3.14,Humanities,Other,700.0,2.0,CPG,
3535,Male,True,3.05,Business,,660.0,2.0,Nonprofit/Gov,
3536,Male,False,3.28,Humanities,Asian,710.0,2.0,Consulting,
3537,Female,False,3.33,STEM,White,630.0,2.0,PE/VC,
3538,Female,True,3.25,Humanities,,630.0,3.0,Consulting,
3539,Male,False,3.38,Business,Hispanic,780.0,3.0,Health Care,
3540,Female,False,3.21,Business,White,690.0,3.0,Consulting,Admit
3541,Male,False,2.98,STEM,Black,590.0,2.0,Investment Management,
3542,Female,True,3.14,Business,,660.0,-0.0,,
3543,Male,False,3.26,Humanities,Asian,670.0,2.0,Other,
3544,Male,False,3.46,Humanities,White,580.0,1.0,Nonprofit/Gov,
3545,Male,False,3.48,STEM,Asian,660.0,2.0,PE/VC,
3546,Female,False,3.43,Business,White,660.0,3.0,PE/VC,
3547,Male,False,3.34,Humanities,White,660.0,1.0,Consulting,Admit
3548,Female,False,3.16,STEM,Hispanic,570.0,2.0,Consulting,
3549,Female,False,3.24,Humanities,White,570.0,2.0,Consulting,
3550,Male,False,3.32,Business,Hispanic,630.0,1.0,Consulting,
3551,Female,True,3.18,Humanities,,680.0,3.0,Investment Banking,
3552,Female,False,3.21,Humanities,Black,600.0,2.0,Investment Banking,
3553,Male,True,3.25,Business,,590.0,2.0,PE/VC,
3554,Female,True,3.13,Humanities,,580.0,3.0,Investment Banking,
3555,Male,True,3.34,Humanities,,670.0,1.0,Health Care,
3556,Male,False,3.27,Business,Asian,640.0,4.0,Consulting,
3557,Male,True,3.47,Business,,760.0,3.0,Technology,Admit
3558,Male,False,3.1,STEM,Asian,630.0,3.0,Consulting,
3559,Male,False,3.24,Humanities,Asian,660.0,2.0,Consulting,
3560,Female,True,3.28,Humanities,,580.0,2.0,Consulting,
3561,Female,False,3.15,Humanities,Other,600.0,2.0,Nonprofit/Gov,
3562,Female,True,3.3,STEM,,740.0,1.0,Technology,
3563,Male,True,3.55,STEM,,650.0,2.0,Nonprofit/Gov,
3564,Female,False,3.01,STEM,Asian,580.0,2.0,Investment Banking,
3565,Male,True,3.05,Humanities,,600.0,3.0,Consulting,
3566,Male,False,3.22,Business,White,690.0,2.0,Other,
3567,Male,False,3.36,Business,Black,690.0,1.0,Health Care,
3568,Female,False,3.32,Business,Black,710.0,3.0,Consulting,
3569,Male,False,3.48,Humanities,Asian,640.0,-0.0,,
3570,Male,False,3.27,STEM,Hispanic,650.0,4.0,Investment Banking,
3571,Male,False,3.45,Humanities,Black,720.0,1.0,Media/Entertainment,
3572,Male,True,3.33,STEM,,690.0,3.0,Consulting,
3573,Female,False,3.11,Humanities,White,730.0,1.0,Other,
3574,Female,True,3.23,Humanities,,700.0,3.0,Nonprofit/Gov,
3575,Male,False,3.45,Business,White,650.0,1.0,Technology,
3576,Male,False,3.35,Business,White,640.0,4.0,Other,
3577,Female,False,3.31,Business,Asian,720.0,3.0,PE/VC,Admit
3578,Male,False,3.15,STEM,Black,620.0,3.0,Consulting,
3579,Male,False,3.42,Business,White,670.0,1.0,Other,Admit
3580,Female,False,3.49,Humanities,Hispanic,750.0,2.0,Consulting,
3581,Female,True,3.19,Humanities,,700.0,1.0,Investment Banking,
3582,Female,True,3.1,Humanities,,600.0,2.0,Health Care,
3583,Female,False,2.99,STEM,Hispanic,660.0,2.0,Other,
3584,Male,False,3.39,STEM,White,760.0,3.0,Consulting,Admit
3585,Male,False,3.1,STEM,White,620.0,3.0,Consulting,
3586,Female,False,3.22,Humanities,Asian,660.0,3.0,Nonprofit/Gov,Admit
3587,Male,False,3.32,STEM,Asian,660.0,2.0,PE/VC,
3588,Male,False,3.28,Business,White,690.0,1.0,Consulting,
3589,Female,False,3.21,Humanities,White,720.0,2.0,Consulting,
3590,Male,False,3.29,Business,White,670.0,2.0,PE/VC,
3591,Male,False,3.1,Business,White,580.0,2.0,Nonprofit/Gov,
3592,Male,True,3.33,STEM,,630.0,1.0,Other,
3593,Female,False,3.0,Humanities,White,570.0,3.0,Nonprofit/Gov,
3594,Male,True,3.19,Humanities,,730.0,4.0,PE/VC,
3595,Male,True,3.07,Humanities,,670.0,1.0,Consulting,
3596,Female,False,3.3,STEM,Black,710.0,3.0,PE/VC,
3597,Male,False,3.36,STEM,Black,680.0,2.0,Health Care,
3598,Male,True,3.37,STEM,,710.0,1.0,Nonprofit/Gov,Admit
3599,Male,False,3.38,STEM,Hispanic,670.0,2.0,Nonprofit/Gov,
3600,Female,True,3.15,Humanities,,620.0,0.0,,
3601,Female,False,3.37,Humanities,Asian,720.0,2.0,Financial Services,Admit
3602,Female,False,3.2,Humanities,White,650.0,3.0,Technology,
3603,Male,False,3.38,Business,Other,570.0,2.0,Investment Banking,
3604,Female,True,3.15,STEM,,710.0,1.0,PE/VC,
3605,Male,True,3.27,Humanities,,730.0,1.0,Health Care,
3606,Female,False,3.28,Humanities,Asian,610.0,1.0,Technology,
3607,Male,False,3.05,Humanities,Asian,570.0,2.0,Consulting,
3608,Male,False,2.99,STEM,Hispanic,660.0,1.0,Other,
3609,Male,False,3.34,Business,Hispanic,720.0,3.0,Consulting,Admit
3610,Male,True,3.46,Humanities,,700.0,2.0,Consulting,
3611,Male,True,3.4,Business,,600.0,2.0,PE/VC,
3612,Male,False,3.07,Business,White,610.0,4.0,Financial Services,
3613,Male,True,3.12,Humanities,,570.0,3.0,Consulting,
3614,Male,False,3.09,Business,Asian,620.0,4.0,Nonprofit/Gov,
3615,Male,False,2.95,Business,Asian,610.0,4.0,Consulting,
3616,Female,False,3.4,Humanities,Asian,660.0,2.0,CPG,
3617,Female,False,3.27,STEM,Asian,570.0,1.0,Financial Services,
3618,Male,False,3.19,STEM,Asian,670.0,3.0,Financial Services,
3619,Male,True,3.29,STEM,,610.0,2.0,Consulting,
3620,Female,False,3.5,STEM,Black,690.0,0.0,,Admit
3621,Male,True,3.08,Humanities,,600.0,2.0,Consulting,
3622,Male,False,3.34,Business,White,700.0,2.0,Investment Banking,Admit
3623,Female,True,3.5,Humanities,,690.0,3.0,Technology,Admit
3624,Male,False,3.19,Business,Other,670.0,3.0,Consulting,
3625,Male,False,3.28,STEM,Asian,720.0,2.0,Consulting,
3626,Male,False,3.14,Business,Black,630.0,2.0,Financial Services,
3627,Male,True,3.3,Humanities,,690.0,2.0,PE/VC,
3628,Male,False,3.21,Business,Asian,610.0,0.0,,
3629,Male,False,3.16,Humanities,Asian,630.0,3.0,Financial Services,
3630,Male,True,3.11,Humanities,,670.0,2.0,Nonprofit/Gov,
3631,Male,False,3.25,STEM,Asian,650.0,3.0,Consulting,
3632,Male,False,3.26,Business,Asian,620.0,2.0,Technology,
3633,Female,True,3.36,Humanities,,630.0,1.0,Technology,
3634,Male,True,3.17,STEM,,610.0,3.0,PE/VC,
3635,Male,False,3.12,STEM,Black,670.0,4.0,Financial Services,
3636,Female,False,3.15,Humanities,Asian,650.0,1.0,Consulting,
3637,Male,True,3.17,STEM,,680.0,3.0,Investment Banking,
3638,Male,True,3.09,Business,,580.0,2.0,Health Care,
3639,Male,True,3.37,Humanities,,650.0,3.0,Consulting,
3640,Female,False,2.99,Humanities,Asian,610.0,2.0,Technology,
3641,Male,False,3.28,STEM,White,590.0,3.0,Consulting,
3642,Male,False,3.21,Humanities,White,660.0,3.0,PE/VC,
3643,Male,True,3.45,Humanities,,610.0,2.0,Consulting,
3644,Male,False,3.25,Humanities,Black,620.0,2.0,Financial Services,
3645,Male,False,2.97,Humanities,Black,610.0,2.0,CPG,
3646,Female,True,3.46,Humanities,,720.0,4.0,PE/VC,Admit
3647,Female,False,3.37,Humanities,Asian,660.0,2.0,Nonprofit/Gov,
3648,Female,False,2.96,STEM,Black,570.0,4.0,Consulting,
3649,Male,True,3.5,Humanities,,750.0,0.0,,
3650,Male,False,3.04,STEM,White,620.0,2.0,Investment Management,
3651,Male,False,3.16,STEM,Other,680.0,2.0,Consulting,
3652,Male,False,3.37,Humanities,White,570.0,1.0,Consulting,
3653,Male,False,3.45,STEM,Asian,650.0,1.0,Nonprofit/Gov,
3654,Female,True,2.89,STEM,,570.0,1.0,PE/VC,
3655,Male,True,3.19,Humanities,,630.0,2.0,Real Estate,
3656,Male,False,3.26,STEM,Black,610.0,3.0,Consulting,
3657,Male,True,3.48,STEM,,630.0,1.0,Consulting,
3658,Female,False,3.19,Business,Asian,680.0,1.0,Financial Services,
3659,Male,False,3.19,Humanities,White,650.0,1.0,Nonprofit/Gov,
3660,Female,False,3.29,STEM,Hispanic,700.0,2.0,Investment Banking,
3661,Female,True,3.13,Business,,630.0,3.0,PE/VC,
3662,Male,False,3.2,STEM,Other,680.0,1.0,Health Care,
3663,Male,False,3.44,Humanities,White,700.0,4.0,Financial Services,Admit
3664,Male,False,3.34,STEM,White,650.0,4.0,Financial Services,
3665,Male,False,3.1,Humanities,Black,640.0,0.0,,
3666,Male,False,3.27,Business,Hispanic,650.0,2.0,PE/VC,
3667,Male,True,2.91,STEM,,580.0,2.0,Investment Banking,
3668,Male,True,3.27,Business,,660.0,2.0,Other,Admit
3669,Female,True,3.14,Business,,600.0,1.0,PE/VC,
3670,Female,True,3.19,Humanities,,570.0,2.0,Health Care,
3671,Female,False,3.16,STEM,White,660.0,3.0,Consulting,
3672,Female,False,3.2,STEM,White,720.0,3.0,Consulting,
3673,Male,True,3.32,Humanities,,570.0,2.0,Consulting,
3674,Male,False,3.36,Business,Black,720.0,4.0,Technology,
3675,Female,False,3.08,STEM,Asian,620.0,3.0,Health Care,
3676,Male,False,3.22,STEM,Black,710.0,2.0,CPG,
3677,Male,True,3.34,STEM,,610.0,2.0,Real Estate,
3678,Male,True,3.6,STEM,,640.0,2.0,Consulting,
3679,Male,False,3.26,STEM,Hispanic,580.0,3.0,CPG,
3680,Female,False,3.31,Humanities,Hispanic,710.0,2.0,Investment Banking,
3681,Male,False,3.08,Humanities,Black,570.0,3.0,Consulting,
3682,Female,False,3.35,STEM,Black,670.0,3.0,Investment Management,
3683,Female,False,3.41,STEM,White,730.0,2.0,Investment Banking,
3684,Male,False,3.27,Humanities,White,640.0,3.0,PE/VC,
3685,Male,False,2.87,STEM,Black,570.0,2.0,Nonprofit/Gov,
3686,Male,False,3.14,Business,Black,630.0,4.0,Consulting,
3687,Male,False,3.43,Humanities,Asian,710.0,3.0,Financial Services,Admit
3688,Male,False,3.28,Humanities,Other,580.0,3.0,Financial Services,
3689,Male,False,3.19,STEM,Black,660.0,1.0,Technology,
3690,Female,True,3.38,STEM,,780.0,2.0,Nonprofit/Gov,
3691,Male,True,3.32,STEM,,710.0,2.0,Other,
3692,Male,True,3.06,Business,,610.0,2.0,Retail,
3693,Male,False,3.01,STEM,White,640.0,1.0,PE/VC,
3694,Male,False,3.32,Humanities,Asian,680.0,1.0,Consulting,
3695,Male,False,3.02,Humanities,Hispanic,580.0,3.0,Consulting,
3696,Male,True,3.55,Business,,690.0,2.0,PE/VC,Admit
3697,Male,False,3.28,Humanities,White,670.0,3.0,Health Care,Admit
3698,Male,False,3.17,STEM,White,620.0,2.0,Technology,
3699,Female,False,3.19,Business,White,610.0,3.0,Financial Services,
3700,Female,False,3.56,STEM,Black,770.0,0.0,,Admit
3701,Female,False,3.34,Business,Asian,650.0,1.0,Investment Banking,
3702,Female,True,3.19,STEM,,650.0,2.0,Investment Management,
3703,Male,False,3.17,Humanities,Asian,580.0,0.0,,
3704,Male,True,3.23,Business,,600.0,2.0,PE/VC,
3705,Male,False,3.39,Business,Black,700.0,1.0,Other,
3706,Male,False,3.14,Business,Hispanic,650.0,1.0,Consulting,
3707,Male,True,3.27,STEM,,630.0,2.0,Investment Banking,
3708,Female,True,3.2,Humanities,,620.0,3.0,Technology,
3709,Female,True,3.3,Humanities,,630.0,2.0,Other,
3710,Male,True,3.26,Business,,670.0,2.0,Retail,
3711,Male,False,3.13,Business,White,690.0,1.0,Nonprofit/Gov,
3712,Male,False,3.47,STEM,Hispanic,660.0,1.0,Investment Management,
3713,Male,False,3.24,Business,Asian,660.0,2.0,Investment Management,
3714,Male,False,3.19,STEM,Black,570.0,3.0,Consulting,
3715,Male,False,3.19,STEM,White,730.0,1.0,Technology,
3716,Male,False,3.32,Humanities,Asian,700.0,0.0,,
3717,Male,True,3.21,Humanities,,570.0,2.0,PE/VC,
3718,Male,False,3.06,Business,Black,610.0,2.0,Investment Banking,
3719,Male,False,3.21,Humanities,Black,690.0,2.0,Financial Services,
3720,Male,False,3.1,STEM,White,580.0,2.0,Consulting,
3721,Male,False,3.31,Humanities,Other,630.0,3.0,Investment Banking,
3722,Male,False,3.2,Humanities,Hispanic,680.0,1.0,PE/VC,
3723,Female,False,3.15,Humanities,Black,680.0,2.0,PE/VC,
3724,Male,False,3.12,STEM,Other,660.0,3.0,Consulting,
3725,Male,False,3.16,Humanities,White,610.0,1.0,Other,
3726,Female,False,3.26,Business,Asian,600.0,-1.0,,
3727,Male,False,3.56,Humanities,Asian,740.0,1.0,Technology,
3728,Male,False,3.33,STEM,Asian,730.0,2.0,Nonprofit/Gov,Admit
3729,Female,True,3.19,Humanities,,590.0,3.0,Nonprofit/Gov,
3730,Male,True,3.49,STEM,,780.0,3.0,Nonprofit/Gov,Admit
3731,Male,False,3.06,Humanities,White,570.0,3.0,Real Estate,
